impact electrofuels import (2035),impact electrofuels import (2040),impact electrofuels import (2045),impact electrofuels import (2050),geo_tension_biofuels_2035,geo_tension_biofuels_2040,geo_tension_biofuels_2045,geo_tension_biofuels_2050,impact electricity import (2035),impact electricity import (2040),impact electricity import (2045),impact electricity import (2050),nuclear SMR not available,Direct Air Capture Technology not available,CCS not available,geothermal energy not available,ammonia-fired CCGT not available, Ammonia Cracking Technology,availability of Photovoltaic Solar Power (2035),availability of Photovoltaic Solar Power (2040),availability of Photovoltaic Solar Power (2045),availability of Photovoltaic Solar Power (2050),availability of Onshore Wind Power (2035),availability of Onshore Wind Power (2040),availability of Onshore Wind Power (2045),availability of Onshore Wind Power (2050),availability of Offshore Wind Power (2035),availability of Offshore Wind Power (2040),availability of Offshore Wind Power (2045),availability of Offshore Wind Power (2050),energy demand (2035),energy demand (2040),energy demand (2045),energy demand (2050),Exchange Rate (2035),Exchange Rate (2040),Exchange Rate (2045),Exchange Rate (2050),resistance to LT heating renovation (2035),resistance to LT heating renovation (2040),resistance to LT heating renovation (2045),resistance to LT heating renovation (2050),resistance to mobility change (2035),resistance to mobility change (2040),resistance to mobility change (2045),resistance to mobility change (2050),nuclear power no longer available,Total Photovoltaic Solar Power,Total Onshore Wind Power,Total Offshore Wind Power,total energy demand,transition_cost,fail
0.0,0.0,1.0,0.8,0.8,0.2,1.0,0.8,1.0,0.6,0.4,0.2,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,0.6,0.6,0.6,0.4,0.8,0.4,1.0,0.6,0.2,0.6,0.4,0.0,0.8,0.4,0.0,0.4,0.6,0.0,0.4,0.8,0.6,1.0,0.0,0.8,0.2,0.4,1.0,3.0,2.2,2.4,0.24,0.0,1.0
0.6,0.6,0.4,0.2,0.2,0.8,0.4,0.2,0.4,0.0,1.0,0.8,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.4,0.2,0.0,0.0,0.0,1.0,0.2,1.0,0.4,0.0,0.8,0.0,1.0,0.6,0.2,1.0,0.6,1.0,0.0,0.6,1.0,0.2,0.0,0.4,0.6,0.2,0.8,1.0,0.5,0.6000000000000001,2.2,1.2000000000000002,0.42,1155427.6841324046,0.0
0.8,0.2,0.2,0.6,0.4,0.0,0.0,1.0,0.6,0.4,0.0,0.6,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,0.2,0.8,0.4,0.0,1.0,0.8,0.2,0.2,0.4,0.4,0.0,0.8,1.0,0.2,1.0,0.2,0.4,1.0,0.6,1.0,0.4,0.8,0.8,0.0,0.6,0.0,0.75,2.2,2.2,1.2000000000000002,0.3,1084183.0718801348,0.0
0.2,0.8,0.8,0.0,1.0,0.6,0.6,0.4,0.0,1.0,0.6,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.8,0.4,0.8,0.2,1.0,0.6,0.4,0.2,0.8,0.8,1.0,1.0,0.6,0.2,0.4,0.8,0.4,0.8,1.0,0.4,0.0,0.4,1.0,0.2,0.2,0.6,0.0,0.6,0.0,2.2,2.2,3.6,0.3,1052686.5838816278,0.0
0.4,0.4,0.4,1.0,0.4,0.6,1.0,0.0,1.0,0.2,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6,0.2,0.4,0.0,0.2,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.8,0.4,0.2,0.0,0.8,0.2,0.4,0.4,0.2,0.0,0.0,0.6,1.0,0.0,0.4,1.0,0.25,1.2000000000000002,2.0,1.2,0.21,0.0,1.0
1.0,1.0,1.0,0.4,1.0,0.0,0.4,0.6,0.4,0.8,0.6,0.4,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.8,1.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,1.0,0.8,0.6,0.2,0.8,1.0,1.0,0.8,0.6,0.6,0.0,0.4,0.6,1.0,0.4,1.0,2.4,0.8,1.2,0.39,1127700.7932607972,0.0
0.8,0.2,0.6,0.6,0.6,1.0,0.2,0.4,0.8,0.6,0.2,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.0,0.8,0.4,1.0,0.8,1.0,0.4,0.4,0.4,0.4,0.8,1.0,0.8,0.0,0.2,0.4,0.0,0.8,0.8,0.6,0.4,0.8,1.0,0.2,1.0,0.6,0.8,0.0,1.6,3.2,2.0,0.3,1069252.163855564,0.0
0.2,0.8,0.0,0.0,0.0,0.4,0.8,1.0,0.2,0.0,0.8,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.2,1.0,0.4,0.2,0.4,1.0,1.0,1.0,1.0,0.2,0.4,0.2,0.6,0.8,1.0,0.6,0.2,0.2,0.0,1.0,0.2,0.4,0.8,0.4,0.0,0.2,0.5,2.8,2.0,3.2,0.3,1085007.5317820157,0.0
0.0,0.4,0.8,0.4,0.2,0.4,0.8,0.2,1.0,0.8,0.8,0.6,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.4,0.4,0.8,0.6,0.2,0.8,0.0,0.2,1.0,0.4,0.2,0.0,1.0,0.6,0.2,0.2,1.0,0.6,0.0,0.4,0.2,0.2,0.2,0.8,0.6,0.8,0.8,0.25,2.6,1.6,1.8,0.27,1068480.1983287502,0.0
0.6,1.0,0.2,1.0,0.8,1.0,0.2,0.8,0.4,0.2,0.2,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4,1.0,1.0,0.2,0.0,0.8,0.2,0.6,0.8,0.4,1.0,0.8,0.6,0.4,0.0,0.8,0.8,0.4,0.0,0.6,1.0,0.8,0.8,0.8,0.2,0.0,0.2,0.2,0.75,2.6,1.6,3.0,0.27,0.0,1.0
1.0,0.0,0.4,0.2,1.0,0.2,0.0,0.0,0.6,0.4,0.6,0.2,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.2,0.0,0.6,0.6,0.2,0.4,0.6,0.8,0.6,0.2,0.2,1.0,0.4,0.0,1.0,0.4,0.6,0.6,0.2,1.0,0.8,0.0,1.0,0.4,0.4,0.2,0.0,0.6,0.0,1.4,2.0,2.0,0.26999999999999996,1047360.194316005,0.0
0.4,0.6,1.0,0.8,0.4,0.8,0.6,0.6,0.0,1.0,0.0,0.8,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.6,0.0,0.0,0.8,1.0,0.0,0.2,0.0,0.8,0.8,0.4,1.0,0.6,0.4,1.0,0.0,0.0,0.8,0.4,0.2,0.6,0.4,1.0,1.0,0.8,0.6,0.0,0.5,1.4,2.0,2.0,0.44999999999999996,1103441.692481427,0.0
0.2,0.2,0.0,0.2,0.8,0.6,1.0,1.0,0.8,0.4,0.8,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6,0.6,0.6,0.4,0.0,0.8,1.0,1.0,0.2,0.8,0.2,0.6,0.8,0.8,0.4,0.4,1.0,1.0,0.4,0.2,0.4,1.0,0.6,0.2,0.4,0.4,1.0,0.4,1.0,2.2,2.8,1.7999999999999998,0.36,1151656.571975667,0.0
0.8,0.8,0.6,0.8,0.2,0.0,0.4,0.4,0.2,1.0,0.2,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.6,0.2,0.4,0.4,0.8,0.2,0.8,0.0,0.2,0.2,1.0,1.0,0.4,0.4,1.0,0.8,1.0,0.4,0.0,0.8,1.0,1.0,0.4,1.0,0.25,1.0,1.6,1.8,0.36,0.0,1.0
0.6,0.4,0.8,0.0,0.0,1.0,0.2,0.8,0.6,0.6,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.2,0.8,0.2,0.2,1.0,0.6,0.8,0.0,1.0,0.0,0.0,0.2,0.6,0.4,0.2,0.0,0.2,0.8,0.8,0.6,0.6,0.6,0.4,0.0,0.6,0.8,0.2,0.0,0.75,1.4,2.4000000000000004,1.2,0.18,1115910.5873565348,0.0
0.0,1.0,0.2,0.6,0.6,0.4,0.8,0.2,0.0,0.0,0.4,0.4,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.8,0.2,0.8,0.8,0.4,0.0,0.2,0.6,0.4,0.6,0.6,0.8,0.0,1.0,0.8,0.6,0.8,0.2,0.2,0.0,0.0,0.0,1.0,0.6,0.0,0.2,0.8,0.6,0.0,2.6,1.2000000000000002,2.4000000000000004,0.36,1037489.1436075578,0.0
0.0,0.4,0.6,0.2,1.0,1.0,1.0,0.4,0.4,0.0,0.8,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6,0.2,0.8,0.0,0.6,0.6,0.4,0.8,0.2,1.0,0.2,0.8,1.0,1.0,1.0,0.8,0.8,0.4,1.0,0.0,0.6,0.2,0.2,0.2,0.2,0.0,1.0,0.0,1.6,1.6,2.2,0.57,1144245.0502033583,0.0
0.6,1.0,0.0,0.8,0.4,0.4,0.4,1.0,1.0,0.6,0.2,0.6,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6,0.0,0.8,0.2,0.6,0.0,0.0,1.0,0.2,0.8,0.4,0.8,0.2,0.4,0.4,0.4,0.2,0.2,1.0,0.4,0.6,0.0,0.8,0.8,0.8,0.8,0.6,0.4,0.75,1.6,1.6,2.2,0.21,1042136.4081869558,0.0
0.8,0.2,0.4,0.0,0.0,0.8,0.2,0.0,0.2,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.8,0.4,1.0,0.6,1.0,1.0,0.2,0.6,0.6,0.0,1.0,0.6,0.2,0.8,0.8,1.0,0.0,0.6,1.0,1.0,0.8,0.25,3.6,3.8,3.0,0.36,1099497.3527733649,0.0
0.2,0.8,1.0,0.6,0.6,0.2,0.8,0.6,0.8,0.4,0.4,0.4,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.2,1.0,0.4,0.0,0.4,0.4,0.8,0.0,0.0,0.6,0.4,0.0,0.8,0.2,0.2,0.4,0.6,0.0,0.4,0.4,0.2,1.0,1.2000000000000002,1.4,1.7999999999999998,0.18000000000000002,1193574.0415786742,0.0
0.4,0.0,0.0,0.4,0.2,0.0,1.0,1.0,0.4,0.8,1.0,0.8,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.2,0.6,0.0,0.8,0.4,0.8,0.6,1.0,0.0,0.8,0.6,0.4,0.6,0.2,0.6,0.4,0.6,0.6,0.6,0.0,0.2,0.6,0.2,0.8,0.8,0.2,0.2,0.5,1.0,2.6,2.4,0.26999999999999996,1060152.1527990303,0.0
1.0,0.6,0.6,1.0,0.8,0.6,0.4,0.4,1.0,0.2,0.4,0.2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.8,0.8,0.0,0.6,0.2,1.0,0.2,0.0,0.4,0.6,0.2,0.0,1.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.6,0.8,0.0,0.8,0.2,0.2,0.8,0.8,0.0,2.2,1.4,1.2,0.27,1078134.6453680366,0.0
0.6,0.4,0.8,0.0,1.0,0.4,0.0,0.8,0.0,0.0,0.6,0.4,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6,0.0,0.4,0.4,0.4,0.2,1.0,0.2,0.0,0.8,0.6,0.4,0.0,0.4,0.4,0.8,0.8,0.8,0.2,0.4,1.0,0.4,0.4,0.4,0.4,0.0,1.0,0.0,0.75,1.4,1.8,1.7999999999999998,0.24,1057904.7596976573,0.0
0.0,1.0,0.2,0.6,0.4,1.0,0.6,0.2,0.6,0.6,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.6,1.0,1.0,1.0,0.8,0.4,0.8,0.6,0.2,0.0,1.0,0.6,1.0,1.0,0.2,0.2,0.2,0.8,1.0,0.4,1.0,1.0,1.0,1.0,0.6,0.4,0.6,0.25,2.6,3.0,1.8,0.42000000000000004,0.0,1.0
0.2,0.2,1.0,1.0,0.2,0.8,1.0,0.8,0.2,0.2,0.0,0.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2,0.4,0.8,1.0,0.0,0.8,1.0,0.0,0.0,0.2,0.8,0.8,0.8,0.0,1.0,0.8,0.6,0.0,0.4,0.8,0.0,0.4,0.6,0.6,1.0,0.4,0.6,0.4,0.5,2.4000000000000004,1.8,1.8,0.39,1105165.3743288715,0.0
0.8,0.8,0.4,0.4,0.8,0.2,0.4,0.2,0.8,0.8,0.6,0.2,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,1.0,0.2,0.4,0.6,0.2,0.4,0.6,0.6,0.8,0.2,0.2,0.2,0.6,0.4,0.2,0.0,0.6,1.0,0.2,0.6,1.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,2.4,1.8000000000000005,1.7999999999999998,0.21,1017865.7251726784,0.0
1.0,0.4,0.2,0.8,0.6,0.6,0.0,1.0,0.0,1.0,0.2,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333,1.0,0.2,0.4,0.6,0.8,0.6,0.6,1.0,0.8,0.6,1.0,0.4,0.6,1.0,0.8,1.0,0.2,0.4,0.8,0.0,1.0,0.0,0.4,0.8,0.2,0.8,0.2,0.2,1.0,2.2,3.0,2.8,0.51,0.0,1.0
0.4,1.0,0.8,0.2,0.0,0.0,0.6,0.4,0.6,0.4,0.8,0.6,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.4,0.8,1.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.4,1.0,0.0,0.4,0.2,0.4,0.8,1.0,0.2,0.6,0.4,0.6,1.0,0.2,0.8,0.2,0.8,0.8,0.25,2.2,0.6000000000000001,1.6,0.15,1028701.7390280168,0.0
0.2,0.2,0.4,1.0,0.6,0.0,0.8,0.0,0.4,1.0,0.4,0.4,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4,0.6,0.2,0.2,0.6,0.0,0.8,1.0,0.4,0.4,0.6,0.0,0.0,0.2,0.0,1.0,0.0,0.2,0.6,0.8,0.2,0.8,0.0,1.0,0.0,0.6,0.8,1.0,0.0,1.4,2.4,1.4,0.18,959251.5178036578,0.0
0.8,0.8,1.0,0.4,0.0,0.6,0.2,0.6,1.0,0.4,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0.8,0.8,0.0,0.6,0.2,0.4,1.0,1.0,0.0,0.6,0.6,0.8,0.6,0.4,0.6,0.8,0.0,0.2,0.8,0.2,0.6,0.4,0.6,0.0,0.2,0.4,0.75,2.6,1.2000000000000002,2.6,0.36,1167833.3468752254,0.0
0.6,0.0,0.6,0.6,0.4,0.4,0.0,0.2,0.2,0.0,0.2,0.6,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6,0.8,0.6,0.0,0.4,0.4,0.6,0.2,0.8,0.6,0.8,0.8,0.4,0.6,0.2,0.6,1.0,0.4,0.4,0.4,1.0,0.6,0.8,0.6,1.0,0.4,0.4,0.6,0.5,2.0,1.6,3.0,0.26999999999999996,0.0,1.0
0.0,0.6,0.0,0.0,1.0,1.0,0.6,0.8,0.8,0.6,0.8,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.2,0.0,0.6,1.0,1.0,0.0,0.8,0.2,0.0,0.2,0.2,1.0,0.0,0.8,0.0,0.4,1.0,1.0,1.0,0.4,0.0,0.2,0.0,0.4,1.0,1.0,0.0,1.0,0.8,2.8,0.6000000000000001,0.27,1104105.4807131651,0.0
0.0,0.0,0.4,0.0,0.6,0.6,0.4,0.6,0.8,0.2,1.0,0.8,1.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.4,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.6,0.6,1.0,0.2,0.2,0.8,0.6,0.0,0.8,0.8,0.6,0.6,0.8,0.4,0.0,1.0,1.0,1.0,0.6,0.25,1.6,3.0,2.2,0.2700000000000001,1041583.2163341268,0.0
0.6,0.6,1.0,0.6,0.0,0.0,1.0,0.0,0.2,0.8,0.4,0.2,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.4,0.6,0.8,0.6,0.4,0.4,0.4,0.6,0.0,0.0,0.4,0.8,0.8,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.2,1.0,0.6,0.4,0.4,0.4,0.0,0.75,2.8,1.7999999999999998,1.0,0.27,1123690.880401398,0.0
1.0,0.2,0.8,0.4,0.4,1.0,0.8,0.8,1.0,0.6,0.6,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.0,0.8,0.8,0.8,0.0,0.8,0.4,0.8,0.0,0.0,1.0,0.6,0.8,0.8,0.6,0.4,0.4,0.2,0.6,0.6,0.2,0.0,0.0,0.2,1.0,0.0,2.4,2.4000000000000004,2.0,0.36000000000000004,1066776.0052305055,0.0
0.4,0.8,0.2,1.0,1.0,0.4,0.2,0.2,0.4,0.0,0.0,0.6,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.0,0.4,0.6,0.2,0.2,0.2,0.6,0.2,1.0,0.2,0.6,0.6,0.4,0.0,0.2,0.2,0.0,1.0,1.0,0.8,0.0,0.0,0.8,0.6,0.6,0.8,0.4,0.5,1.2000000000000002,1.2000000000000002,2.0,0.18,0.0,1.0
0.4,0.4,1.0,0.0,0.4,0.2,0.4,0.0,0.6,0.6,0.8,0.4,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.0,0.2,1.0,1.0,0.8,0.0,1.0,0.0,0.4,0.8,0.8,0.4,0.8,0.2,0.0,1.0,0.8,1.0,0.2,0.8,0.6,0.4,1.0,0.4,0.0,0.0,1.0,0.2,1.0,2.2,1.8,2.4,0.3,1128708.1311099604,0.0
1.0,1.0,0.4,0.6,1.0,0.8,1.0,0.6,0.0,0.0,0.2,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6,0.8,0.4,0.4,0.2,0.6,0.4,0.6,1.0,0.2,0.2,1.0,0.2,0.8,0.6,0.4,0.2,0.4,0.8,0.2,0.0,1.0,0.4,1.0,0.6,0.6,0.4,0.8,0.5,2.2,1.8000000000000005,2.4,0.3,1071842.5337767885,0.0
0.8,0.0,0.0,0.2,0.8,0.0,0.6,0.4,0.8,0.4,1.0,0.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.4,0.2,0.6,0.4,0.2,0.6,0.8,0.6,0.4,1.0,0.8,1.0,0.6,0.4,0.8,0.4,0.6,0.6,0.0,0.4,0.2,0.2,0.2,0.8,0.8,0.0,0.4,0.75,2.2,2.0,2.8,0.42,1149487.039579856,0.0
0.2,0.6,0.6,0.8,0.2,0.6,0.0,1.0,0.2,1.0,0.4,0.2,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.4,1.0,0.8,0.0,1.0,0.8,0.0,0.2,0.0,1.0,0.4,0.2,0.4,0.0,1.0,0.2,1.0,0.0,0.0,0.6,1.0,0.8,0.8,0.8,0.2,0.2,0.6,1.0,0.0,2.2,2.0,1.6,0.24,0.0,1.0
0.0,0.4,0.2,0.6,0.0,0.6,0.4,0.4,0.6,0.2,0.4,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.4,0.0,1.0,0.0,0.0,0.6,0.6,0.6,0.8,1.0,1.0,0.2,0.2,1.0,1.0,0.8,0.4,0.4,0.8,0.6,0.6,0.2,0.8,1.0,0.4,0.8,0.4,0.0,1.0,1.4,1.7999999999999998,3.0,0.44999999999999996,1122438.5033723195,0.0
0.6,1.0,0.8,0.0,0.6,0.0,1.0,1.0,0.0,0.8,1.0,0.6,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.6,0.4,0.6,0.6,0.0,0.0,0.0,0.2,0.4,0.4,0.8,0.8,0.4,0.4,0.2,1.0,1.0,0.2,0.0,0.0,0.8,0.2,0.4,1.0,0.2,1.0,0.6,0.5,2.6,0.6,1.8,0.27,1132954.1799185798,0.0
1.0,0.0,1.0,0.8,0.8,0.8,0.8,0.2,0.8,0.6,0.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.8,0.2,0.0,0.2,1.0,1.0,0.8,0.4,0.4,0.2,0.6,0.6,0.4,0.2,0.8,0.6,0.6,0.2,0.4,0.4,0.2,0.4,0.0,0.6,0.6,0.4,0.6,0.2,0.75,1.2,3.2,1.8000000000000005,0.3,0.0,1.0
0.4,0.6,0.4,0.2,0.2,0.2,0.2,0.8,0.2,0.0,0.6,0.4,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.2,0.8,0.6,0.8,0.4,0.4,0.2,1.0,1.0,0.8,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.8,1.0,1.0,0.8,1.0,0.6,0.0,0.0,1.0,0.0,0.8,0.25,2.4000000000000004,2.0,1.8,0.3,1131603.5202060563,0.0
0.2,0.2,0.6,0.8,1.0,0.4,0.2,0.8,0.6,0.8,0.0,0.8,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,0.4,1.0,0.8,1.0,1.0,1.0,0.6,0.0,0.6,1.0,0.2,0.4,1.0,0.8,0.6,0.4,0.8,0.8,0.4,0.2,0.6,0.25,1.8,2.2,3.8,0.33,1126878.4329738205,0.0
0.8,0.8,0.0,0.2,0.4,1.0,0.8,0.2,0.0,0.2,0.6,0.2,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6,0.4,0.6,0.2,0.2,0.8,0.2,1.0,0.4,0.2,0.4,0.4,0.4,0.0,0.6,0.0,0.4,0.8,1.0,0.4,0.2,0.0,1.0,0.2,0.2,1.0,0.8,0.0,1.0,1.8,2.2,1.4,0.15,1056004.1639145715,0.0
0.6,0.4,0.2,1.0,0.2,0.2,0.6,0.6,1.0,0.4,0.2,0.4,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.6,0.8,1.0,0.4,0.0,1.0,0.8,0.0,0.0,0.8,0.0,0.6,0.4,0.4,1.0,0.2,0.0,0.6,0.2,0.4,1.0,0.8,1.0,0.4,0.6,0.6,1.0,0.0,3.2,2.2,0.8,0.36,0.0,1.0
0.0,1.0,0.8,0.4,0.8,0.8,0.0,0.0,0.4,1.0,0.8,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,0.2,0.0,0.2,0.4,1.0,0.6,0.4,0.2,0.6,0.6,0.2,0.6,0.0,1.0,1.0,0.4,0.8,0.6,0.0,0.8,1.0,0.4,0.2,0.4,1.0,0.0,0.0,0.4,0.5,0.8,2.2,2.0,0.36,1134054.7993212433,0.0
0.0,0.2,0.2,1.0,0.4,0.4,0.8,1.0,1.0,0.0,0.6,0.2,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.0,0.8,0.8,0.6,0.2,0.8,1.0,0.0,0.2,0.8,0.8,0.2,0.8,0.2,0.0,0.2,0.2,0.8,0.8,0.2,1.0,0.8,0.2,0.8,0.6,0.8,1.0,0.8,0.2,0.25,2.4000000000000004,2.0,2.6,0.09000000000000001,0.0,1.0
0.6,0.8,0.8,0.4,1.0,1.0,0.2,0.4,0.4,0.6,0.0,0.8,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.2,0.0,0.8,0.2,0.4,0.6,0.8,0.2,0.2,0.8,0.2,0.8,0.6,0.8,0.8,0.2,0.2,0.8,0.4,0.2,0.8,0.2,0.0,0.2,0.4,0.2,0.8,0.75,1.2000000000000002,2.0,1.4,0.44999999999999996,1144006.6115456698,0.0
0.8,0.4,1.0,0.6,0.6,0.0,0.4,0.8,0.6,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6,0.4,0.4,0.0,0.6,0.4,1.0,0.0,0.4,0.0,0.0,0.4,1.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,0.4,0.0,1.0,0.4,0.2,0.0,0.4,0.5,1.4,2.0,0.4,0.26999999999999996,1064060.5551211708,0.0
0.2,1.0,0.4,0.0,0.0,0.6,1.0,0.2,0.0,0.4,0.2,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6,0.0,1.0,1.0,0.6,0.0,1.0,0.4,0.6,1.0,0.6,0.6,1.0,0.4,0.6,1.0,0.6,0.4,0.0,0.6,0.6,1.0,0.6,0.4,1.0,0.8,0.6,1.0,1.0,2.6,2.0,2.8000000000000003,0.44999999999999996,1209362.1360548674,0.0
0.4,0.4,0.6,1.0,0.6,0.8,0.6,0.4,0.8,0.8,1.0,0.6,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8,0.2,0.2,0.6,0.4,0.2,0.2,1.0,0.6,0.6,0.4,0.4,1.0,0.4,0.8,0.2,0.4,0.6,0.8,0.8,1.0,0.6,0.4,0.8,0.2,0.0,1.0,0.6,0.75,1.7999999999999998,1.8,2.0,0.36000000000000004,0.0,1.0
1.0,1.0,0.0,0.4,0.0,0.2,0.0,1.0,0.2,0.2,0.4,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2,0.8,0.8,0.0,1.0,0.8,0.8,0.4,0.0,0.0,1.0,1.0,0.4,1.0,0.2,0.8,1.0,0.0,0.2,0.2,0.4,0.0,1.0,0.2,0.8,0.6,0.4,0.0,0.0,1.8,3.0,2.0,0.36,1077662.3811912653,0.0
0.8,0.0,0.4,0.8,0.2,1.0,0.2,0.0,0.6,0.0,0.6,0.2,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.4,0.4,0.6,0.8,0.6,0.4,0.4,0.0,0.4,0.4,0.0,0.6,0.6,0.8,1.0,0.0,0.6,1.0,0.4,0.4,0.2,1.0,0.8,0.6,0.6,0.8,0.0,0.8,1.0,2.2,1.4,1.4,0.36,1131881.9675209457,0.0
0.2,0.6,1.0,0.2,0.8,0.4,0.8,0.6,0.0,0.6,0.0,0.8,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,0.0,0.2,0.0,1.0,1.0,0.6,1.0,1.0,0.6,0.0,0.0,0.2,0.4,0.6,0.0,0.4,1.0,1.0,0.8,0.4,0.2,0.0,0.0,0.2,0.6,0.2,0.25,2.2,2.6,2.6,0.18000000000000002,1011207.5806553098,0.0
